title,studio,domestic_gross_x,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,release_year,profit,ROI,roi_percentage
Grudge Match,WB,29800000.0,15100000.0,2013,77,2013-12-25,Grudge Match,40000000,29807260,69807260,2013,29807260,0.7451815,74.51815
Homefront,ORF,20200000.0,22900000.0,2013,29,2013-11-27,Homefront,22000000,20158492,51695362,2013,29695362,1.3497891818181817,134.9789181818182
Jobs,ORF,16100000.0,19800000.0,2013,11,2013-08-16,Jobs,18000000,16131410,43402515,2013,25402515,1.4112508333333333,141.12508333333332
The Place Beyond the Pines,Focus,21400000.0,14100000.0,2013,67,2013-03-29,The Place Beyond the Pines,15000000,21403519,47011449,2013,32011449,2.1340966,213.40966
Inside Llewyn Davis,CBS,13200000.0,19700000.0,2013,94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2013,21943247,1.9948406363636364,199.48406363636363
Mud,RAtt.,21600000.0,11000000.0,2013,98,2013-04-26,Mud,10000000,21590086,31556959,2013,21556959,2.1556959,215.56959
Movie 43,Rela.,8800000.0,23600000.0,2013,39,2013-01-25,Movie 43,10000000,8840453,31164747,2013,21164747,2.1164747,211.64747
Kevin Hart: Let Me Explain,LG/S,32200000.0,74000.0,2013,14,2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,2013,29827255,11.930902,1193.0901999999999
Spring Breakers,A24,14100000.0,17600000.0,2013,3,2013-03-15,Spring Breakers,5000000,14124286,31149251,2013,26149251,5.2298502,522.98502
Don Jon,Rela.,24500000.0,6000000.0,2013,18,2013-09-27,Don Jon,5500000,24477704,41268579,2013,35768579,6.503378,650.3378
Nebraska,Par.,17700000.0,10000000.0,2013,91,2013-11-15,Nebraska,12000000,17654912,24761360,2013,12761360,1.0634466666666667,106.34466666666667
The Incredible Burt Wonderstone,WB (NL),22500000.0,4900000.0,2013,7,2013-03-15,The Incredible Burt Wonderstone,32000000,22537881,27392609,2013,-4607391,-0.14398096875,-14.398096875
Mandela: Long Walk to Freedom,Wein.,8300000.0,19000000.0,2013,35,2013-11-29,Mandela: Long Walk to Freedom,35000000,8323085,29890402,2013,-5109598,-0.1459885142857143,-14.59885142857143
Khumba,MNE,1000.0,27200000.0,2013,54,2013-12-06,Khumba,15000000,0,20898221,2013,5898221,0.39321473333333334,39.32147333333334
Dark Skies,W/Dim.,17400000.0,9000000.0,2013,97,2013-02-22,Dark Skies,3500000,17418667,27704111,2013,24204111,6.9154602857142855,691.5460285714286
Enough Said,FoxS,17600000.0,7700000.0,2013,88,2013-09-18,Enough Said,8000000,17550872,25621449,2013,17621449,2.202681125,220.26811249999997
Trance,FoxS,2300000.0,21900000.0,2013,71,2013-04-05,Trance,16000000,2322593,22594052,2013,6594052,0.41212825,41.212824999999995
Baggage Claim,FoxS,21600000.0,887000.0,2013,38,2013-09-27,Baggage Claim,8500000,21569509,22885836,2013,14385836,1.692451294117647,169.2451294117647
The Sapphires,Wein.,2500000.0,18000000.0,2013,3,2013-03-22,The Sapphires,9000000,2450867,20395040,2013,11395040,1.2661155555555557,126.61155555555557
Dead Man Down,FD,10900000.0,7200000.0,2013,78,2013-03-08,Dead Man Down,30000000,10895295,19599974,2013,-10400026,-0.34666753333333333,-34.66675333333333
Fruitvale Station,Wein.,16100000.0,1300000.0,2013,38,2013-07-12,Fruitvale Station,900000,16098998,17549645,2013,16649645,18.499605555555554,1849.9605555555554
Battle of the Year,SGem,8900000.0,7700000.0,2013,51,2013-09-20,Battle of the Year,20000000,8888355,16723377,2013,-3276623,-0.16383115,-16.383115
Out of the Furnace,Rela.,11300000.0,4300000.0,2013,41,2013-12-04,Out of the Furnace,22000000,11330849,15434375,2013,-6565625,-0.2984375,-29.843750000000004
Machete Kills,ORF,8000000.0,7000000.0,2013,58,2013-10-11,Machete Kills,20000000,8008161,18273009,2013,-1726991,-0.08634955,-8.634955
Paranoia,Rela.,7400000.0,6400000.0,2013,19,2013-08-16,Paranoia,40000000,7388654,16340767,2013,-23659233,-0.591480825,-59.1480825
Stoker,FoxS,1700000.0,10400000.0,2013,29,2013-03-01,Stoker,12000000,1703125,12034913,2013,34913,0.0029094166666666665,0.29094166666666665
Before Midnight,SPC,8100000.0,3100000.0,2013,99,2013-05-24,Before Midnight,3000000,8110621,23251930,2013,20251930,6.7506433333333336,675.0643333333334
Only God Forgives,RTWC,779000.0,9900000.0,2013,8,2013-07-19,Only God Forgives,4800000,775849,4494560,2013,-305440,-0.06363333333333333,-6.363333333333333
The Fifth Estate,BV,3300000.0,5300000.0,2013,50,2013-10-18,The Fifth Estate,26000000,3254172,6154172,2013,-19845828,-0.7633010769230769,-76.33010769230769
Upside Down,MNE,105000.0,8000000.0,2013,4,2013-03-15,Upside Down,50000000,102118,26387039,2013,-23612961,-0.47225922,-47.225922
Metallica Through the Never,PH,3400000.0,4600000.0,2013,37,2013-09-27,Metallica Through the Never,18000000,3419967,9082906,2013,-8917094,-0.4953941111111111,-49.53941111111111
Black Nativity,FoxS,7000000.0,436000.0,2013,63,2013-11-27,Black Nativity,17500000,7018188,7285135,2013,-10214865,-0.5837065714285714,-58.37065714285714
The Sweeney,EOne,26700.0,6300000.0,2013,53,2013-03-01,The Sweeney,4500000,26345,8000366,2013,3500366,0.7778591111111111,77.7859111111111
Mr. Nobody,Magn.,3600.0,3500000.0,2013,43,2013-11-01,Mr. Nobody,46500000,3622,22254,2013,-46477746,-0.9995214193548387,-99.95214193548388
The East,FoxS,2300000.0,99700.0,2013,99,2013-05-31,The East,6500000,2274649,3027956,2013,-3472044,-0.5341606153846153,-53.416061538461534
Ain't Them Bodies Saints,IFC,397000.0,635000.0,2013,64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,2013,-3924991,-0.7849982,-78.49982
Transformers: Age of Extinction,Par.,245400000.0,858600000.0,2014,37,2014-06-27,Transformers: Age of Extinction,210000000,245439076,1104039076,2014,894039076,4.2573289333333335,425.7328933333333
The Hobbit: The Battle of the Five Armies,WB (NL),255100000.0,700900000.0,2014,22,2014-12-17,The Hobbit: The Battle of the Five Armies,250000000,255119788,945577621,2014,695577621,2.782310484,278.23104839999996
Guardians of the Galaxy,BV,333200000.0,440200000.0,2014,14,2014-08-01,Guardians of the Galaxy,170000000,333172112,770867516,2014,600867516,3.5345148,353.45148
Maleficent,BV,241400000.0,517100000.0,2014,84,2014-05-30,Maleficent,180000000,241407328,758536735,2014,578536735,3.2140929722222222,321.4092972222222
The Hunger Games: Mockingjay - Part 1,LGF,337100000.0,418200000.0,2014,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000,337135885,766575131,2014,641575131,5.132601048,513.2601048
X-Men: Days of Future Past,Fox,233900000.0,513900000.0,2014,55,2014-05-23,X-Men: Days of Future Past,200000000,233921534,747862775,2014,547862775,2.739313875,273.9313875
Captain America: The Winter Soldier,BV,259800000.0,454500000.0,2014,16,2014-04-04,Captain America: The Winter Soldier,170000000,259746958,714401889,2014,544401889,3.2023640529411765,320.2364052941177
Dawn of the Planet of the Apes,Fox,208500000.0,502100000.0,2014,17,2014-07-11,Dawn of the Planet of the Apes,170000000,208545589,710644566,2014,540644566,3.1802621529411765,318.02621529411766
The Amazing Spider-Man 2,Sony,202900000.0,506100000.0,2014,56,2014-05-02,The Amazing Spider-Man 2,200000000,202853933,708996336,2014,508996336,2.54498168,254.498168
Interstellar,Par.,188000000.0,489400000.0,2014,32,2014-11-05,Interstellar,165000000,188017894,666379375,2014,501379375,3.038662878787879,303.8662878787879
Big Hero 6,BV,222500000.0,435300000.0,2014,29,2014-11-07,Big Hero 6,165000000,222527828,652127828,2014,487127828,2.952289866666667,295.2289866666667
How to Train Your Dragon 2,Fox,177000000.0,444500000.0,2014,99,2014-06-13,How to Train Your Dragon 2,145000000,177002924,614586270,2014,469586270,3.238526,323.8526
American Sniper,WB,350100000.0,197300000.0,2014,57,2014-12-25,American Sniper,58000000,350126372,547326372,2014,489326372,8.436661586206897,843.6661586206898
Rio 2,Fox,131500000.0,368600000.0,2014,49,2014-04-11,Rio 2,130000000,131538435,492846291,2014,362846291,2.7911253153846154,279.11253153846155
Lucy,Uni.,126700000.0,336700000.0,2014,83,2014-07-25,Lucy,40000000,126573960,457507776,2014,417507776,10.4376944,1043.76944
Penguins of Madagascar,Fox,83400000.0,289700000.0,2014,37,2014-11-26,Penguins of Madagascar,132000000,83350911,366942531,2014,234942531,1.779867659090909,177.9867659090909
Edge of Tomorrow,WB,100200000.0,270300000.0,2014,95,2014-06-06,Edge of Tomorrow,178000000,100206256,370541256,2014,192541256,1.0816924494382023,108.16924494382023
Gone Girl,Fox,167800000.0,201600000.0,2014,36,2014-10-03,Gone Girl,61000000,167767189,368567189,2014,307567189,5.042085065573771,504.20850655737706
Night at the Museum: Secret of the Tomb,Fox,113700000.0,249500000.0,2014,60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,2014,226756621,1.7854852047244094,178.54852047244094
Noah,Par.,101200000.0,261399999.0,2014,51,2014-03-28,Noah,130000000,101200044,352831065,2014,222831065,1.7140851153846153,171.40851153846154
The Maze Runner,Fox,102400000.0,245900000.0,2014,60,2014-09-19,The Maze Runner,34000000,102427862,348319861,2014,314319861,9.244701794117647,924.4701794117648
22 Jump Street,Sony,191700000.0,139600000.0,2014,85,2014-06-13,22 Jump Street,50000000,191719337,331333876,2014,281333876,5.62667752,562.6677520000001
Divergent,LG/S,150900000.0,137900000.0,2014,95,2014-03-21,Divergent,85000000,150947895,276014965,2014,191014965,2.247234882352941,224.7234882352941
Mr. Peabody & Sherman,Fox,111500000.0,164200000.0,2014,1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,2014,124806430,0.860734,86.0734
Neighbors,Uni.,150200000.0,120500000.0,2014,64,2014-05-09,Neighbors,18000000,150086800,270944428,2014,252944428,14.052468222222222,1405.2468222222221
Exodus: Gods and Kings,Fox,65000000.0,203200000.0,2014,16,2014-12-12,Exodus: Gods and Kings,140000000,65014513,268314513,2014,128314513,0.9165322357142857,91.65322357142857
Annabelle,WB (NL),84300000.0,172800000.0,2014,84,2014-10-03,Annabelle,6500000,84273813,256862920,2014,250362920,38.517372307692305,3851.7372307692303
The Imitation Game,Wein.,91100000.0,142400000.0,2014,6,2014-11-28,The Imitation Game,15000000,91125143,227740463,2014,212740463,14.182697533333334,1418.2697533333335
Non-Stop,Uni.,92200000.0,130600000.0,2014,2,2014-02-28,Non-Stop,50000000,91742160,222383055,2014,172383055,3.4476611,344.76610999999997
Dracula Untold,Uni.,56300000.0,160800000.0,2014,21,2014-10-10,Dracula Untold,70000000,55991880,220241723,2014,150241723,2.1463103285714284,214.63103285714286
The Expendables 3,LGF,39300000.0,175300000.0,2014,96,2014-08-15,The Expendables 3,100000000,39322544,209461378,2014,109461378,1.09461378,109.461378
Into the Woods,BV,128000000.0,85100000.0,2014,77,2014-12-25,Into the Woods,56200000,128002372,213116401,2014,156916401,2.7921067793594307,279.21067793594307
Need for Speed,BV,43600000.0,159700000.0,2014,70,2014-03-14,Need for Speed,66000000,43568507,194169619,2014,128169619,1.9419639242424243,194.19639242424242
The Equalizer,Sony,101500000.0,90800000.0,2014,96,2014-09-26,The Equalizer,55000000,101530738,192903624,2014,137903624,2.507338618181818,250.7338618181818
The Grand Budapest Hotel,FoxS,59300000.0,115500000.0,2014,27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,2014,132981261,4.289718096774194,428.97180967741934
Dumb and Dumber To,Uni.,86200000.0,83600000.0,2014,1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,2014,116553592,2.9138398,291.38398
Unbroken,Uni.,115600000.0,47800000.0,2014,82,2014-12-25,Unbroken,65000000,115637895,163527824,2014,98527824,1.5158126769230769,151.58126769230768
The Monuments Men,Sony,78000000.0,77000000.0,2014,14,2014-02-07,The Monuments Men,70000000,78031620,158702748,2014,88702748,1.2671821142857143,126.71821142857142
Ride Along,Uni.,134900000.0,19500000.0,2014,67,2014-01-17,Ride Along,25000000,134202565,153733800,2014,128733800,5.149352,514.9352
Jack Ryan: Shadow Recruit,Par.,50600000.0,84900000.0,2014,97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,2014,71377412,1.1896235333333334,118.96235333333334
Blended,WB,46300000.0,81700000.0,2014,90,2014-05-23,Blended,45000000,46290741,127990741,2014,82990741,1.8442386888888889,184.42386888888888
Sex Tape,Sony,38500000.0,87500000.0,2014,54,2014-07-18,Sex Tape,40000000,38543473,126069509,2014,86069509,2.151737725,215.17377249999998
The Theory of Everything,Focus,35900000.0,87800000.0,2014,35,2014-11-07,The Theory of Everything,15000000,35893537,123327692,2014,108327692,7.221846133333333,722.1846133333333
The Nut Job,ORF,64300000.0,56600000.0,2014,72,2014-01-17,The Nut Job,30000000,64251538,122529966,2014,92529966,3.0843322,308.43322
Pompeii,TriS,23200000.0,94600000.0,2014,97,2014-02-21,Pompeii,80000000,23169033,108469033,2014,28469033,0.3558629125,35.58629125
The Purge: Anarchy,Uni.,72000000.0,40000000.0,2014,71,2014-07-18,The Purge: Anarchy,9000000,71562550,111534881,2014,102534881,11.392764555555555,1139.2764555555555
The Boxtrolls,Focus,50800000.0,58400000.0,2014,94,2014-09-26,The Boxtrolls,60000000,50837305,111946251,2014,51946251,0.86577085,86.577085
Horrible Bosses 2,WB,54400000.0,53200000.0,2014,31,2014-11-26,Horrible Bosses 2,40000000,54445357,105945357,2014,65945357,1.648633925,164.8633925
Ouija,Uni.,50900000.0,52700000.0,2014,60,2014-10-24,Ouija,5000000,50856010,103300632,2014,98300632,19.6601264,1966.01264
Transcendence,WB,23000000.0,80000000.0,2014,2,2014-04-18,Transcendence,100000000,23022309,103039258,2014,3039258,0.03039258,3.039258
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,67000000.0,34400000.0,2014,44,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,66954149,101379287,2014,73379287,2.6206888214285713,262.06888214285715
Heaven is for Real,TriS,91400000.0,9900000.0,2014,46,2014-04-16,Heaven is for Real,12000000,91386097,100916299,2014,88916299,7.409691583333333,740.9691583333333
Tammy,WB (NL),84500000.0,16000000.0,2014,3,2014-07-02,Tammy,20000000,84525432,96407655,2014,76407655,3.82038275,382.038275
Paranormal Activity: The Marked Ones,Par.,32500000.0,58400000.0,2014,70,2014-01-03,Paranormal Activity: The Marked Ones,5000000,32462372,90904854,2014,85904854,17.1809708,1718.09708
The Hundred-Foot Journey,BV,54200000.0,34600000.0,2014,13,2014-08-08,The Hundred-Foot Journey,22000000,54235441,94270488,2014,72270488,3.285022181818182,328.5022181818182
John Wick,LG/S,43000000.0,45700000.0,2014,6,2014-10-24,John Wick,30000000,43037835,76235001,2014,46235001,1.5411667,154.11667
Snowpiercer,RTWC,4600000.0,82200000.0,2014,27,2014-06-27,Snowpiercer,40000000,4563029,88069880,2014,48069880,1.201747,120.17469999999999
The Judge,WB,47100000.0,37300000.0,2014,41,2014-10-10,The Judge,50000000,47119388,76119388,2014,26119388,0.52238776,52.238776
Muppets Most Wanted,BV,51200000.0,29200000.0,2014,20,2014-03-21,Muppets Most Wanted,55000000,51178893,79312301,2014,24312301,0.44204183636363636,44.20418363636364
If I Stay,WB (NL),50500000.0,28400000.0,2014,73,2014-08-22,If I Stay,11000000,50474843,78356170,2014,67356170,6.1232881818181815,612.3288181818182
"I, Frankenstein",LGF,19100000.0,52100000.0,2014,14,2014-01-24,"I, Frankenstein",65000000,19075290,74575290,2014,9575290,0.14731215384615384,14.731215384615384
Think Like a Man Too,SGem,65200000.0,5000000.0,2014,36,2014-06-20,Think Like a Man Too,24000000,65028687,70027933,2014,46027933,1.9178305416666668,191.7830541666667
Brick Mansions,Rela.,20400000.0,48500000.0,2014,69,2014-04-25,Brick Mansions,28000000,20396829,73421224,2014,45421224,1.6221865714285715,162.21865714285715
Son of God,Fox,59700000.0,8100000.0,2014,11,2014-02-28,Son of God,22000000,59700064,70949793,2014,48949793,2.224990590909091,222.4990590909091
Jersey Boys,WB,47000000.0,20600000.0,2014,43,2014-06-20,Jersey Boys,40000000,47047013,65282732,2014,25282732,0.6320683,63.206830000000004
The Giver,Wein.,45100000.0,21900000.0,2014,2,2014-08-15,The Giver,25000000,45090374,66540205,2014,41540205,1.6616082,166.16082
Begin Again,Wein.,16200000.0,47300000.0,2014,91,2014-06-27,Begin Again,8000000,16170632,68838736,2014,60838736,7.604842,760.4842
The Legend of Hercules,LG/S,18800000.0,42400000.0,2014,42,2014-01-10,The Legend of Hercules,70000000,18848538,58953319,2014,-11046681,-0.15780972857142858,-15.780972857142858
Dolphin Tale 2,WB,42000000.0,15800000.0,2014,12,2014-09-12,Dolphin Tale 2,36000000,42024533,57824533,2014,21824533,0.6062370277777778,60.62370277777778
St. Vincent,Wein.,44100000.0,10700000.0,2014,61,2014-10-10,St. Vincent,13000000,44137712,54837234,2014,41837234,3.2182487692307693,321.82487692307694
A Walk Among the Tombstones,Uni.,26300000.0,26900000.0,2014,67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,2014,34108587,1.2181638214285715,121.81638214285715
3 Days to Kill,Rela.,30700000.0,21900000.0,2014,64,2014-02-21,3 Days to Kill,28000000,30697999,38959900,2014,10959900,0.391425,39.142500000000005
Whiplash,SPC,13100000.0,35900000.0,2014,43,2014-10-10,Whiplash,3300000,13092006,38969037,2014,35669037,10.80879909090909,1080.879909090909
Earth to Echo,Rela.,38900000.0,6400000.0,2014,62,2014-07-02,Earth to Echo,13000000,38934842,42174545,2014,29174545,2.2441957692307692,224.41957692307693
Boyhood,IFC,25400000.0,19100000.0,2014,85,2014-07-11,Boyhood,4000000,25379975,57273049,2014,53273049,13.31826225,1331.826225
Oculus,Rela.,27700000.0,16300000.0,2014,72,2014-04-11,Oculus,5000000,27695246,44115496,2014,39115496,7.8230992,782.3099199999999
This is Where I Leave You,WB,34300000.0,7000000.0,2014,57,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,2014,21296320,1.064816,106.4816
That Awkward Moment,Focus,26100000.0,14400000.0,2014,78,2014-01-31,That Awkward Moment,8000000,26068955,53068955,2014,45068955,5.633619375,563.3619375000001
The Gambler,Par.,33700000.0,5600000.0,2014,25,2014-12-10,The Gambler,25000000,33680992,38718031,2014,13718031,0.54872124,54.872124
Million Dollar Arm,BV,36500000.0,2800000.0,2014,17,2014-05-16,Million Dollar Arm,25000000,36447959,39217912,2014,14217912,0.56871648,56.87164799999999
Nightcrawler,ORF,32400000.0,6300000.0,2014,34,2014-10-31,Nightcrawler,8500000,32381218,50334418,2014,41834418,4.921696235294117,492.16962352941175
Devil's Due,Fox,15800000.0,21100000.0,2014,14,2014-01-17,Devil's Due,7000000,15821461,36146087,2014,29146087,4.163726714285715,416.37267142857144
A Most Wanted Man,RAtt.,17200000.0,19000000.0,2014,76,2014-07-25,A Most Wanted Man,15000000,17237855,36068890,2014,21068890,1.4045926666666666,140.45926666666665
The Best of Me,Rela.,26800000.0,9200000.0,2014,42,2014-10-17,The Best of Me,26000000,26766213,41059418,2014,15059418,0.5792083846153846,57.92083846153846
The November Man,Rela.,25000000.0,7500000.0,2014,61,2014-08-27,The November Man,15000000,25018119,34820335,2014,19820335,1.3213556666666666,132.13556666666665
Draft Day,LG/S,28800000.0,620000.0,2014,36,2014-04-11,Draft Day,25000000,28842237,29847480,2014,4847480,0.1938992,19.38992
Big Eyes,Wein.,14500000.0,14800000.0,2014,23,2014-12-25,Big Eyes,10000000,14482031,27317872,2014,17317872,1.7317872,173.17872
Top Five,Par.,25300000.0,800000.0,2014,80,2014-12-12,Top Five,12000000,25317379,26001741,2014,14001741,1.16681175,116.681175
And So It Goes,CE,15200000.0,10200000.0,2014,14,2014-07-25,And So It Goes,18000000,15160801,17920013,2014,-79987,-0.004443722222222222,-0.4443722222222222
A Haunted House 2,ORF,17300000.0,6600000.0,2014,89,2014-04-18,A Haunted House 2,4000000,17329487,21206861,2014,17206861,4.30171525,430.171525
The Railway Man,Wein.,4400000.0,17900000.0,2014,33,2014-04-11,The Railway Man,18000000,4438438,23910210,2014,5910210,0.328345,32.8345
Mr. Turner,SPC,4000000.0,18200000.0,2014,18,2014-12-19,Mr. Turner,14000000,3958546,25187026,2014,11187026,0.7990732857142857,79.90732857142856
Labor Day,Par.,13400000.0,6900000.0,2014,19,2014-01-31,Labor Day,18000000,13371528,14189810,2014,-3810190,-0.2116772222222222,-21.16772222222222
The Drop,FoxS,10700000.0,7900000.0,2014,16,2014-09-12,The Drop,12600000,10724389,19054534,2014,6454534,0.5122646031746032,51.22646031746032
Inherent Vice,WB,8100000.0,6600000.0,2014,56,2014-12-12,Inherent Vice,20000000,8110975,14772346,2014,-5227654,-0.2613827,-26.138270000000002
A Most Violent Year,A24,5700000.0,6300000.0,2014,68,2014-12-31,A Most Violent Year,20000000,5749134,8846875,2014,-11153125,-0.55765625,-55.765625
The Babadook,IFC,964000.0,9300000.0,2014,41,2014-11-28,The Babadook,2000000,950792,7482387,2014,5482387,2.7411935,274.11935
The Immigrant,Wein.,2000000.0,3800000.0,2014,72,2014-05-16,The Immigrant,16000000,2013456,7585011,2014,-8414989,-0.5259368125,-52.59368125
Wish I Was Here,Focus,3600000.0,1900000.0,2014,61,2014-07-18,Wish I Was Here,6000000,3591299,6591365,2014,591365,0.09856083333333333,9.856083333333334
Veronica Mars,WB,3300000.0,195000.0,2014,63,2014-03-14,Veronica Mars,6000000,3322127,3485383,2014,-2514617,-0.4191028333333333,-41.91028333333333
The Rover,A24,1100000.0,2100000.0,2014,47,2014-06-13,The Rover,8500000,1109199,3180252,2014,-5319748,-0.625852705882353,-62.585270588235296
Jurassic World,Uni.,652300000.0,1019.4,2015,34,2015-06-12,Jurassic World,215000000,652270625,1648854864,2015,1433854864,6.669092390697674,666.9092390697674
Furious 7,Uni.,353000000.0,1163.0,2015,67,2015-04-03,Furious 7,190000000,353007020,1518722794,2015,1328722794,6.9932778631578945,699.3277863157895
Avengers: Age of Ultron,BV,459000000.0,946400000.0,2015,4,2015-05-01,Avengers: Age of Ultron,330600000,459005868,1403013963,2015,1072413963,3.2438413883847548,324.38413883847545
Minions,Uni.,336000000.0,823400000.0,2015,73,2015-07-10,Minions,74000000,336045770,1160336173,2015,1086336173,14.680218554054054,1468.0218554054054
Spectre,Sony,200100000.0,680600000.0,2015,10,2015-11-06,Spectre,300000000,200074175,879620923,2015,579620923,1.9320697433333334,193.20697433333333
Inside Out,BV,356500000.0,501100000.0,2015,98,2015-06-19,Inside Out,175000000,356461711,854235992,2015,679235992,3.881348525714286,388.1348525714286
The Hunger Games: Mockingjay - Part 2,LGF,281700000.0,371700000.0,2015,39,2015-11-20,The Hunger Games: Mockingjay - Part 2,160000000,281723902,648986787,2015,488986787,3.05616741875,305.616741875
The Martian,Fox,228400000.0,401700000.0,2015,46,2015-10-02,The Martian,108000000,228433663,655271443,2015,547271443,5.067328175925926,506.7328175925926
Fifty Shades of Grey,Uni.,166200000.0,404800000.0,2015,78,2015-02-13,Fifty Shades of Grey,40000000,166167230,570998101,2015,530998101,13.274952525,1327.4952524999999
The Revenant,Fox,183600000.0,349300000.0,2015,27,2015-12-25,The Revenant,135000000,183637894,532938302,2015,397938302,2.947691125925926,294.7691125925926
Ant-Man,BV,180200000.0,339100000.0,2015,43,2015-07-17,Ant-Man,130000000,180202163,518858449,2015,388858449,2.9912188384615384,299.1218838461538
Hotel Transylvania 2,Sony,169700000.0,305100000.0,2015,42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,2015,389500298,4.868753725,486.8753725
San Andreas,WB (NL),155200000.0,318800000.0,2015,19,2015-05-29,San Andreas,110000000,155190832,456258539,2015,346258539,3.1478049,314.78049
Terminator: Genisys,Par.,89800000.0,350800000.0,2015,49,2015-07-01,Terminator: Genisys,155000000,89760956,432150894,2015,277150894,1.7880702838709677,178.80702838709678
Kingsman: The Secret Service,Fox,128300000.0,286100000.0,2015,29,2015-02-13,Kingsman: The Secret Service,94000000,128261724,404561724,2015,310561724,3.3038481276595744,330.38481276595746
Mad Max: Fury Road,WB,153600000.0,224800000.0,2015,75,2015-05-15,Mad Max: Fury Road,150000000,153636354,370098020,2015,220098020,1.4673201333333334,146.73201333333336
The Good Dinosaur,BV,123100000.0,209100000.0,2015,73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,2015,146271037,0.7801121973333334,78.01121973333333
Taken 3,Fox,89300000.0,237200000.0,2015,18,2015-01-09,Taken 3,48000000,89256424,327656424,2015,279656424,5.8261755,582.6175499999999
The SpongeBob Movie: Sponge Out of Water,Par.,163000000.0,162200000.0,2015,74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,2015,237013181,3.2028808243243243,320.2880824324324
Maze Runner: The Scorch Trials,Fox,81700000.0,230600000.0,2015,38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,2015,249566162,4.09124855737705,409.12485573770493
The Divergent Series: Insurgent,LG/S,130199999.0,167100000.0,2015,22,2015-03-20,The Divergent Series: Insurgent,110000000,130179072,295075882,2015,185075882,1.6825080181818182,168.25080181818183
Pitch Perfect 2,Uni.,184300000.0,103200000.0,2015,14,2015-05-15,Pitch Perfect 2,29000000,184296230,287625468,2015,258625468,8.918119586206897,891.8119586206897
Paddington,W/Dim.,76300000.0,191800000.0,2015,5,2015-01-16,Paddington,55000000,76223578,258789097,2015,203789097,3.705256309090909,370.5256309090909
The Peanuts Movie,Fox,130199999.0,116100000.0,2015,7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,2015,151091610,1.5261778787878788,152.61778787878788
Pixels,Sony,78700000.0,166100000.0,2015,59,2015-07-24,Pixels,90000000,78765986,244041804,2015,154041804,1.7115756,171.15756
Alvin and the Chipmunks: The Road Chip,Fox,85900000.0,148900000.0,2015,56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,2015,159517956,1.7724217333333334,177.24217333333334
Ted 2,Uni.,81500000.0,135200000.0,2015,55,2015-06-26,Ted 2,68000000,81476385,217214143,2015,149214143,2.194325632352941,219.4325632352941
Tomorrowland,BV,93400000.0,115700000.0,2015,23,2015-05-22,Tomorrowland,170000000,93436322,206627518,2015,36627518,0.2154559882352941,21.54559882352941
Straight Outta Compton,Uni.,161200000.0,40400000.0,2015,35,2015-08-14,Straight Outta Compton,28000000,161197785,202182981,2015,174182981,6.22082075,622.0820749999999
The Intern,WB,75800000.0,118800000.0,2015,6,2015-09-25,The Intern,40000000,75764672,197115710,2015,157115710,3.92789275,392.789275
Jupiter Ascending,WB,47400000.0,136600000.0,2015,91,2015-02-06,Jupiter Ascending,179000000,47482519,181982519,2015,2982519,0.016662117318435754,1.6662117318435754
Creed,WB (NL),109800000.0,63800000.0,2015,91,2015-11-25,Creed,37000000,109767581,173567581,2015,136567581,3.691015702702703,369.10157027027026
Fantastic Four,Fox,56100000.0,111900000.0,2015,98,2015-08-07,Fantastic Four,120000000,56117548,167849187,2015,47849187,0.398743225,39.8743225
Bridge of Spies,BV,72300000.0,93200000.0,2015,10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,2015,122498338,3.06245845,306.245845
The Hateful Eight,Wein.,54100000.0,101600000.0,2015,33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2015,85864886,1.3849175161290324,138.49175161290324
Goosebumps,Sony,80100000.0,70100000.0,2015,58,2015-10-16,Goosebumps,58000000,80069458,158905324,2015,100905324,1.7397469655172413,173.97469655172412
The Last Witch Hunter,LG/S,27400000.0,119600000.0,2015,96,2015-10-23,The Last Witch Hunter,80000000,27367660,130818912,2015,50818912,0.6352364,63.52364
